dispute_id,transaction_id,claim_date,days_to_claim,claim_reason,prior_dispute_count,merchant_category,delivery_confirmation_proxy,claim_amount,friendly_fraud_claim_probability,friendly_fraud_label,claim_outcome,transaction_fraud_label,data_layer,data_status,source_type,claim_boundary
DP0000049,T000002705,2026-02-19 10:06:00,24,TRANSACTION_NOT_RECOGNISED,0,TRANSFER,1,1035.79,0.00762271592132606,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000050,T000230001,2026-02-02 13:02:00,4,GOODS_NOT_RECEIVED,0,TRANSFER,1,88.07,0.09162212642217947,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000051,T000229929,2026-02-11 11:57:00,13,DUPLICATE_CHARGE,1,UTILITIES,1,268.07,0.015713392469093382,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000052,T000083936,2026-01-24 08:55:00,6,SERVICE_NOT_PROVIDED,1,UTILITIES,1,47.53,0.13218562167366424,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000053,T000180995,2026-01-22 10:19:00,19,DUPLICATE_CHARGE,1,GROCERY,1,102.51,0.05463708337807911,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000054,T000195784,2026-02-16 12:43:00,23,SERVICE_NOT_PROVIDED,0,ELECTRONICS,0,52.33,0.006667205504750497,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000055,T000165222,2026-01-29 18:33:00,3,DUPLICATE_CHARGE,0,UTILITIES,1,155.65,0.21793546834881952,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000056,T000184061,2026-02-07 09:53:00,19,TRANSACTION_NOT_RECOGNISED,0,ELECTRONICS,1,1854.07,0.2037234769793469,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000057,T000030797,2026-01-25 10:11:00,15,GOODS_NOT_RECEIVED,1,RETAIL,1,62.02,0.14613702131555287,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000058,T000232744,2026-02-03 06:48:00,5,TRANSACTION_NOT_RECOGNISED,1,RETAIL,0,186.92,0.07038033929249586,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000059,T000017869,2026-02-05 06:06:00,11,SERVICE_NOT_PROVIDED,1,TRAVEL,0,168.64,0.021911573650605504,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000060,T000242376,2026-02-15 13:28:00,28,GOODS_NOT_RECEIVED,1,RETAIL,1,83.26,0.02138351343219353,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000061,T000234350,2026-01-28 11:00:00,12,GOODS_NOT_RECEIVED,0,GAMING,1,137.67,0.044827404323074804,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000062,T000134220,2026-02-18 11:50:00,29,GOODS_NOT_RECEIVED,0,TRANSFER,1,79.44,0.14547505032669636,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000063,T000102444,2026-01-23 11:37:00,21,GOODS_NOT_RECEIVED,0,GROCERY,1,2.76,0.06080228132910945,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000064,T000009473,2026-02-15 08:38:00,28,GOODS_NOT_RECEIVED,0,ELECTRONICS,1,69.33,0.3112679169273142,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000065,T000003833,2026-03-07 18:14:00,52,GOODS_NOT_RECEIVED,0,ELECTRONICS,0,35.11,0.04622817122027997,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000066,T000103032,2026-03-09 14:45:00,38,SERVICE_NOT_PROVIDED,0,TRANSFER,1,73.56,0.04756161106386986,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000067,T000195401,2026-01-30 16:33:00,13,TRANSACTION_NOT_RECOGNISED,1,TRAVEL,0,173.26,0.04749970296906386,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000068,T000041928,2026-02-04 13:52:00,6,TRANSACTION_NOT_RECOGNISED,0,TRANSFER,1,306.16,0.12065134401590097,1,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000069,T000182799,2026-01-19 14:21:00,11,GOODS_NOT_RECEIVED,0,GAMING,0,44.9,0.12421751934618479,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000070,T000097247,2026-01-13 22:40:00,5,SERVICE_NOT_PROVIDED,0,GROCERY,1,74.67,0.02742859229435495,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000071,T000027332,2026-01-13 06:24:00,12,GOODS_NOT_RECEIVED,1,TRAVEL,1,49.0,0.07177748774979555,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000072,T000014126,2026-02-19 12:42:00,20,TRANSACTION_NOT_RECOGNISED,0,GROCERY,0,1045.64,0.024577135879505826,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000073,T000078932,2026-01-10 14:35:00,8,TRANSACTION_NOT_RECOGNISED,2,GROCERY,0,682.82,0.20303792594896689,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000074,T000224061,2026-02-09 12:06:00,30,TRANSACTION_NOT_RECOGNISED,1,UTILITIES,1,38.6,0.13892643997487483,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000075,T000236775,2026-02-14 08:55:00,21,SERVICE_NOT_PROVIDED,0,UTILITIES,1,95.17,0.08828159333775057,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000076,T000232337,2026-01-24 09:10:00,3,DUPLICATE_CHARGE,2,RETAIL,1,180.12,0.17968763827424278,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000077,T000092631,2026-02-13 15:19:00,22,TRANSACTION_NOT_RECOGNISED,1,TRAVEL,0,124.44,0.030509847627883873,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000078,T000172794,2026-02-06 05:51:00,8,TRANSACTION_NOT_RECOGNISED,0,ELECTRONICS,1,202.14,0.14223934129793667,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000079,T000039586,2026-02-02 14:32:00,14,TRANSACTION_NOT_RECOGNISED,1,CRYPTO,1,63.93,0.20989241236304293,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000080,T000098348,2026-02-13 04:50:00,37,SERVICE_NOT_PROVIDED,1,GAMING,1,21.81,0.11573589845159399,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000081,T000220619,2026-02-04 10:07:00,15,TRANSACTION_NOT_RECOGNISED,0,RETAIL,1,190.34,0.03742068431792893,1,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000082,T000227158,2026-02-07 13:47:00,23,GOODS_NOT_RECEIVED,1,TRANSFER,1,94.18,0.0804664211413967,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000083,T000050371,2026-01-31 18:27:00,12,TRANSACTION_NOT_RECOGNISED,0,RETAIL,0,809.35,0.04114727067163033,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000084,T000092505,2026-01-17 17:36:00,11,SERVICE_NOT_PROVIDED,1,TRAVEL,1,3.87,0.04367023359895138,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000085,T000010480,2026-01-19 08:10:00,15,GOODS_NOT_RECEIVED,2,RETAIL,1,19.46,0.19121556501750017,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000086,T000128194,2026-01-29 17:03:00,14,TRANSACTION_NOT_RECOGNISED,0,TRAVEL,0,26.77,0.01602989939899457,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000087,T000198721,2026-03-10 15:42:00,49,SERVICE_NOT_PROVIDED,0,GROCERY,1,73.71,0.021071929684345854,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000088,T000133640,2026-01-13 08:39:00,4,TRANSACTION_NOT_RECOGNISED,0,UTILITIES,0,182.82,0.04802584307959502,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000089,T000206377,2026-02-04 16:17:00,21,DUPLICATE_CHARGE,0,TRANSFER,1,77.37,0.010568777624394798,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000090,T000090819,2026-02-14 21:06:00,26,TRANSACTION_NOT_RECOGNISED,1,TRAVEL,0,16.38,0.18496657113371046,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000091,T000044634,2026-01-18 14:39:00,15,GOODS_NOT_RECEIVED,1,TRAVEL,1,195.55,0.0783488661301566,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000092,T000181605,2026-01-31 23:29:00,20,GOODS_NOT_RECEIVED,0,TRANSFER,0,152.21,0.008019760326043306,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000093,T000137650,2026-01-27 05:37:00,3,TRANSACTION_NOT_RECOGNISED,1,UTILITIES,1,145.1,0.2133375307016621,1,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000094,T000056080,2026-02-01 15:15:00,5,SERVICE_NOT_PROVIDED,1,TRANSFER,1,220.56,0.09884179369293317,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000095,T000034887,2026-01-10 09:58:00,3,GOODS_NOT_RECEIVED,1,GROCERY,1,42.04,0.13354715429978767,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000096,T000128840,2026-01-28 13:19:00,2,GOODS_NOT_RECEIVED,0,TRANSFER,0,66.01,0.04996589906637289,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000097,T000231394,2026-02-17 09:05:00,22,GOODS_NOT_RECEIVED,0,GROCERY,0,246.84,0.02836102718545886,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000098,T000038043,2026-02-09 04:41:00,35,GOODS_NOT_RECEIVED,0,ELECTRONICS,1,69.72,0.07893499853996402,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000099,T000177195,2026-01-18 14:58:00,14,DUPLICATE_CHARGE,1,TRAVEL,0,31.36,0.03194322898575563,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
