dispute_id,transaction_id,claim_date,days_to_claim,claim_reason,prior_dispute_count,merchant_category,delivery_confirmation_proxy,claim_amount,friendly_fraud_claim_probability,friendly_fraud_label,claim_outcome,transaction_fraud_label,data_layer,data_status,source_type,claim_boundary
DP0002833,T000244221,2026-02-06 18:47:00,26,GOODS_NOT_RECEIVED,0,GAMING,1,271.69,0.0358144666246787,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0002134,T000228080,2026-02-01 17:21:00,11,GOODS_NOT_RECEIVED,0,RETAIL,1,23.89,0.0202155353727533,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0010240,T000182371,2026-01-15 12:47:00,11,DUPLICATE_CHARGE,2,RETAIL,1,505.07,0.1217964891776896,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013110,T000210252,2026-01-26 18:16:00,18,DUPLICATE_CHARGE,0,GAMING,1,110.43,0.1430906330839205,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0010135,T000231499,2026-01-19 10:30:00,7,GOODS_NOT_RECEIVED,0,GROCERY,1,8.51,0.0145303545589926,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0001328,T000045600,2026-01-27 15:38:00,5,GOODS_NOT_RECEIVED,1,RETAIL,0,464.25,0.0821624022157123,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0006595,T000191728,2026-04-12 13:02:00,90,TRANSACTION_NOT_RECOGNISED,1,RETAIL,1,3.0,0.0215266961059422,0,MERCHANT_REFUND,1,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0008282,T000127093,2026-01-29 08:44:00,17,GOODS_NOT_RECEIVED,1,UTILITIES,1,90.97,0.0637692091403789,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0010574,T000083434,2026-02-04 14:26:00,25,GOODS_NOT_RECEIVED,1,RETAIL,1,806.76,0.0611633686692905,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013750,T000157674,2026-01-21 23:47:00,8,GOODS_NOT_RECEIVED,0,CRYPTO,1,52.53,0.0363328003233893,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014615,T000047665,2026-01-27 20:21:00,15,SERVICE_NOT_PROVIDED,1,ELECTRONICS,1,102.98,0.1711753349851282,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014430,T000242470,2026-02-04 23:18:00,6,SERVICE_NOT_PROVIDED,0,RETAIL,1,292.86,0.0983272286579891,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0003258,T000051413,2026-02-07 13:50:00,15,TRANSACTION_NOT_RECOGNISED,0,UTILITIES,0,13.92,0.0107175566580449,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0011564,T000024064,2026-02-26 13:45:00,30,SERVICE_NOT_PROVIDED,0,UTILITIES,1,14.96,0.0288719135042221,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0005180,T000071532,2026-02-12 06:59:00,27,SERVICE_NOT_PROVIDED,0,ELECTRONICS,1,34.76,0.1490958753729212,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014823,T000009967,2026-01-30 16:06:00,4,TRANSACTION_NOT_RECOGNISED,1,TRAVEL,1,303.07,0.4603822006018193,1,ACCOUNT_MONITORING,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0007686,T000128193,2026-02-06 06:20:00,24,SERVICE_NOT_PROVIDED,0,ELECTRONICS,1,34.45,0.0949025506954887,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0008144,T000100014,2026-02-11 17:07:00,37,GOODS_NOT_RECEIVED,0,GROCERY,0,423.61,0.0458577040448074,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0011638,T000211027,2026-01-22 12:09:00,11,TRANSACTION_NOT_RECOGNISED,0,RETAIL,1,79.53,0.0506256869635888,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0003104,T000006403,2026-02-07 13:02:00,8,SERVICE_NOT_PROVIDED,0,ELECTRONICS,1,97.07,0.1706702480703822,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0009048,T000104092,2026-01-27 18:21:00,13,DUPLICATE_CHARGE,1,TRANSFER,1,64.0,0.02392542319523,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0008264,T000131347,2026-01-24 20:51:00,23,GOODS_NOT_RECEIVED,0,RETAIL,1,73.42,0.0370843717283861,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013641,T000068773,2026-01-27 12:17:00,12,TRANSACTION_NOT_RECOGNISED,1,TRAVEL,0,33.64,0.0250888120511749,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013833,T000193972,2026-02-17 07:39:00,21,SERVICE_NOT_PROVIDED,0,TRAVEL,0,68.68,0.0204671025889665,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0005691,T000205630,2026-03-07 07:18:00,55,GOODS_NOT_RECEIVED,0,GROCERY,1,275.72,0.024021096315155,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0012281,T000153898,2026-01-15 09:53:00,9,DUPLICATE_CHARGE,0,TRANSFER,0,28.3,0.0074706792919059,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0010283,T000112544,2026-01-15 20:04:00,13,TRANSACTION_NOT_RECOGNISED,0,GAMING,1,56.56,0.0893971684695755,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0012016,T000174108,2026-01-22 12:47:00,7,GOODS_NOT_RECEIVED,2,ELECTRONICS,1,129.52,0.5530333793377565,1,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014304,T000167201,2026-02-25 11:11:00,31,SERVICE_NOT_PROVIDED,0,ELECTRONICS,1,100.08,0.0828187155831639,0,MERCHANT_REFUND,1,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0005303,T000070565,2026-02-04 15:01:00,6,DUPLICATE_CHARGE,0,GAMING,1,162.6,0.0850766943498528,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0004549,T000120397,2026-01-23 21:42:00,10,GOODS_NOT_RECEIVED,0,ELECTRONICS,0,75.77,0.0135810626638466,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0009562,T000021908,2026-01-22 09:33:00,8,TRANSACTION_NOT_RECOGNISED,1,CRYPTO,0,36.28,0.0528125626058297,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0009675,T000212139,2026-01-16 18:45:00,5,GOODS_NOT_RECEIVED,0,RETAIL,1,393.11,0.1389442805902905,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014696,T000090354,2026-01-18 16:09:00,9,GOODS_NOT_RECEIVED,1,TRANSFER,0,23.03,0.0591310999699579,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0008280,T000210155,2026-01-19 17:33:00,15,TRANSACTION_NOT_RECOGNISED,1,GAMING,1,19.96,0.0711030373401942,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0008922,T000168750,2026-01-31 16:44:00,19,TRANSACTION_NOT_RECOGNISED,1,RETAIL,1,34.15,0.134758114057603,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0004601,T000093852,2026-01-21 18:44:00,14,GOODS_NOT_RECEIVED,2,GROCERY,1,36.96,0.0896174235364237,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013771,T000066050,2026-02-05 14:58:00,32,TRANSACTION_NOT_RECOGNISED,1,TRANSFER,1,76.96,0.1402290550086876,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0007650,T000210153,2026-02-08 12:30:00,19,TRANSACTION_NOT_RECOGNISED,0,TRANSFER,1,598.72,0.0609375034045042,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0007969,T000074657,2026-01-21 10:52:00,13,GOODS_NOT_RECEIVED,1,RETAIL,0,67.62,0.0287493753469147,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0011695,T000126453,2026-01-18 23:31:00,4,TRANSACTION_NOT_RECOGNISED,0,ELECTRONICS,1,80.96,0.2482052358813647,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0008383,T000097768,2026-01-17 11:15:00,4,DUPLICATE_CHARGE,3,GAMING,1,88.43,0.2827542902152363,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0011419,T000135737,2026-01-23 11:01:00,12,SERVICE_NOT_PROVIDED,1,GROCERY,0,67.95,0.0722037544689813,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0001122,T000191645,2026-01-21 13:45:00,10,TRANSACTION_NOT_RECOGNISED,0,TRAVEL,0,149.37,0.0191994769113022,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014626,T000129457,2026-02-10 18:29:00,18,GOODS_NOT_RECEIVED,0,TRANSFER,0,303.5,0.0193160506999442,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0004219,T000041166,2026-02-21 18:02:00,29,SERVICE_NOT_PROVIDED,0,TRAVEL,1,45.33,0.0345602109337727,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0004143,T000212595,2026-01-13 10:20:00,7,GOODS_NOT_RECEIVED,0,GAMING,0,97.59,0.0157949637806051,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0012262,T000196245,2026-02-15 13:32:00,30,SERVICE_NOT_PROVIDED,0,TRANSFER,0,11.11,0.0209725464514977,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0009222,T000234611,2026-02-03 18:31:00,8,SERVICE_NOT_PROVIDED,2,ELECTRONICS,1,77.29,0.4873170384525456,1,CLAIM_REJECTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0004927,T000034197,2026-02-10 08:25:00,17,SERVICE_NOT_PROVIDED,1,TRANSFER,1,281.17,0.0700221650101874,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0012233,T000120444,2026-01-16 22:16:00,8,GOODS_NOT_RECEIVED,1,ELECTRONICS,1,49.01,0.2669767226598349,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0001730,T000164284,2026-01-14 13:24:00,5,SERVICE_NOT_PROVIDED,0,GROCERY,1,46.8,0.0881937049284884,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0010256,T000102723,2026-02-15 15:00:00,26,TRANSACTION_NOT_RECOGNISED,1,RETAIL,1,223.62,0.0102807250648042,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0004782,T000236371,2026-01-19 11:45:00,14,TRANSACTION_NOT_RECOGNISED,0,GROCERY,1,4.63,0.0154775739107781,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0010450,T000153618,2026-02-09 15:42:00,39,GOODS_NOT_RECEIVED,0,RETAIL,1,306.45,0.0417240148140761,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0011291,T000151144,2026-02-12 19:56:00,13,TRANSACTION_NOT_RECOGNISED,0,TRANSFER,1,143.09,0.0093749908194187,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013138,T000115414,2026-01-25 20:43:00,5,GOODS_NOT_RECEIVED,0,RETAIL,1,343.58,0.0946989236274776,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0002748,T000154132,2026-01-26 17:08:00,9,GOODS_NOT_RECEIVED,1,TRANSFER,1,169.3,0.0888239300140764,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0011042,T000146141,2026-01-31 10:13:00,20,SERVICE_NOT_PROVIDED,1,UTILITIES,1,372.36,0.0647792574629548,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014056,T000080568,2026-02-02 03:54:00,16,TRANSACTION_NOT_RECOGNISED,1,GAMING,1,585.78,0.1097321377738783,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0003573,T000128730,2026-01-25 04:22:00,10,TRANSACTION_NOT_RECOGNISED,1,GROCERY,0,72.35,0.0101717366879638,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0006015,T000146152,2026-01-10 09:52:00,3,TRANSACTION_NOT_RECOGNISED,0,TRANSFER,1,24.35,0.0740598755045119,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014808,T000125718,2026-01-26 16:35:00,12,DUPLICATE_CHARGE,1,UTILITIES,0,840.59,0.0073914840346405,0,MERCHANT_REFUND,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000209,T000181290,2026-01-17 19:14:00,8,GOODS_NOT_RECEIVED,1,GAMING,1,2.2,0.0419834555441149,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0014175,T000186439,2026-01-30 18:29:00,13,TRANSACTION_NOT_RECOGNISED,1,TRAVEL,1,253.45,0.1009784061147886,1,CLAIM_REJECTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0007898,T000093950,2026-03-07 11:33:00,39,GOODS_NOT_RECEIVED,0,RETAIL,1,33.61,0.021549110927719,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013848,T000115511,2026-01-15 15:36:00,9,TRANSACTION_NOT_RECOGNISED,0,TRAVEL,1,281.93,0.0576239811135752,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0007807,T000241533,2026-02-28 17:34:00,29,TRANSACTION_NOT_RECOGNISED,0,RETAIL,1,391.4,0.0761717075173023,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0004037,T000192363,2026-01-20 02:23:00,12,TRANSACTION_NOT_RECOGNISED,0,TRAVEL,0,1.94,0.0128480886971888,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0001232,T000148371,2026-01-26 14:55:00,12,TRANSACTION_NOT_RECOGNISED,0,TRAVEL,0,352.13,0.0110348281827226,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0000425,T000141993,2026-01-25 07:40:00,16,GOODS_NOT_RECEIVED,2,GAMING,1,70.3,0.2792760775706685,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0007751,T000042415,2026-02-11 20:55:00,25,SERVICE_NOT_PROVIDED,2,GAMING,0,74.95,0.0443828056314347,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0005463,T000140940,2026-02-06 16:57:00,28,TRANSACTION_NOT_RECOGNISED,0,RETAIL,0,232.44,0.071757550069651,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0010267,T000053798,2026-02-08 14:17:00,21,DUPLICATE_CHARGE,2,TRANSFER,1,1099.85,0.1590729427812927,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0009837,T000204242,2026-01-29 09:41:00,6,GOODS_NOT_RECEIVED,0,GROCERY,0,69.87,0.0101676653815228,0,CLAIM_PAID,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
DP0013414,T000176275,2026-02-03 12:21:00,18,TRANSACTION_NOT_RECOGNISED,1,GROCERY,0,107.94,0.0280787180066909,0,EVIDENCE_REQUESTED,0,Synthetic,Synthetic,Post-transaction dispute/claim generator,Friendly-fraud claim risk; not real-time transaction authorisation fraud
