customer_id,account_age_days,customer_segment,home_country,usual_channel,usual_transaction_amount,usual_transaction_hour,historical_fraud_vulnerability,customer_vulnerability_score,p3_synthetic_risk_grade_context,p3_synthetic_pd_context,p3_context_noncausal_flag,data_layer,data_status,source_type,claim_boundary
C0020678,288,Mass,VN,MOBILE,38.02,9,0.050931,5.09,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0030357,313,Affluent,TH,MOBILE,187.16,13,0.24129,24.13,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0021042,645,Mass,SG,CARD,46.08,15,0.198695,19.87,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0027931,637,Digital_Native,VN,WEB,59.01,19,0.082587,8.26,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0013239,590,Mass,PH,MOBILE,123.13,17,0.188427,18.84,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0026568,1007,Mass,ID,CARD,176.95,10,0.147468,14.75,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022750,837,Affluent,VN,MOBILE,76.39,21,0.095684,9.57,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0034928,535,Mass,VN,MOBILE,112.22,15,0.174065,17.41,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0015809,657,Mass,VN,MOBILE,173.95,19,0.177921,17.79,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0016953,729,Mass,TH,CARD,85.52,16,0.290317,29.03,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0044592,627,Affluent,VN,MOBILE,32.28,14,0.191775,19.18,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0040452,1001,Mass,TH,MOBILE,121.99,17,0.065908,6.59,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023000,1007,Affluent,VN,MOBILE,58.29,14,0.106847,10.68,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0035214,2267,Mass,VN,API,73.16,15,0.257846,25.78,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0034507,391,Digital_Native,ID,WEB,66.66,7,0.112879,11.29,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0015352,1798,Mass,VN,WEB,326.41,13,0.059086,5.91,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0033042,994,Digital_Native,VN,MOBILE,122.69,17,0.20268,20.27,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045629,876,Mass,SG,WEB,26.47,14,0.079287,7.93,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0033133,634,Mass,VN,MOBILE,319.57,13,0.328657,32.87,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0039690,923,Mass,SG,MOBILE,74.63,22,0.063646,6.36,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0027120,1822,Mass,VN,MOBILE,12.19,12,0.200046,20.0,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0030325,1482,Digital_Native,TH,CARD,19.95,14,0.126323,12.63,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0044528,685,Mass,VN,CARD,252.99,20,0.2105,21.05,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0019484,1284,Mass,SG,MOBILE,94.86,18,0.057429,5.74,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0008637,998,Mass,TH,WEB,36.5,12,0.13048,13.05,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0040365,505,Mass,VN,MOBILE,70.36,10,0.168588,16.86,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0012252,571,Mass,SG,MOBILE,49.21,16,0.085229,8.52,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045637,1257,Mass,VN,WEB,48.69,13,0.146388,14.64,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0027583,1423,Affluent,VN,WEB,50.16,18,0.179521,17.95,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0018574,198,Affluent,VN,MOBILE,123.01,14,0.154807,15.48,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0016286,229,Mass,VN,CARD,13.17,15,0.075252,7.53,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0020744,272,Affluent,VN,MOBILE,231.99,9,0.169238,16.92,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0015891,1620,Mass,VN,CARD,31.56,20,0.092884,9.29,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0041320,1544,Affluent,VN,MOBILE,44.44,12,0.042228,4.22,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0037992,1512,Digital_Native,VN,MOBILE,367.51,17,0.06644,6.64,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0019391,595,Digital_Native,VN,MOBILE,38.78,13,0.124256,12.43,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0031164,2092,Mass,PH,CARD,56.17,7,0.04081,4.08,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0016791,1267,Mass,TH,CARD,97.22,14,0.478155,47.82,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0039695,645,SME,PH,MOBILE,142.86,16,0.104481,10.45,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0007698,751,Mass,PH,MOBILE,123.19,13,0.268783,26.88,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0031255,1482,Digital_Native,MY,MOBILE,314.53,15,0.119678,11.97,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0044915,906,Mass,VN,MOBILE,99.04,11,0.206034,20.6,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0003163,865,Digital_Native,VN,MOBILE,54.77,17,0.403487,40.35,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0013411,1758,SME,MY,MOBILE,10.56,1,0.100764,10.08,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004604,621,Mass,VN,CARD,16.73,22,0.13758,13.76,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0044219,2074,Mass,MY,CARD,80.83,16,0.200008,20.0,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0017576,2180,Mass,TH,API,32.19,14,0.153081,15.31,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0026059,1050,Mass,VN,CARD,79.65,11,0.070359,7.04,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0026240,1014,SME,MY,MOBILE,140.94,9,0.213138,21.31,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0026169,878,Affluent,VN,CARD,156.94,17,0.085146,8.51,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0043794,1631,Digital_Native,TH,CARD,28.96,22,0.138606,13.86,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0019698,1117,Mass,MY,CARD,67.93,19,0.221327,22.13,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023862,746,Affluent,VN,MOBILE,206.06,6,0.375744,37.57,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0041112,2121,Mass,SG,MOBILE,23.97,18,0.064218,6.42,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0007193,990,Affluent,VN,MOBILE,201.02,14,0.134799,13.48,E,0.36,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0045587,423,SME,VN,CARD,50.51,22,0.138153,13.82,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023620,1518,Digital_Native,SG,MOBILE,109.98,15,0.132298,13.23,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023205,740,Affluent,VN,MOBILE,112.71,15,0.051904,5.19,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0017796,1499,Mass,TH,MOBILE,56.49,9,0.065348,6.53,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0042626,1327,Digital_Native,VN,API,39.49,13,0.202491,20.25,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0030769,790,SME,SG,CARD,146.72,11,0.237922,23.79,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0018676,464,Mass,SG,MOBILE,49.09,11,0.092775,9.28,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0006075,417,Mass,SG,WEB,133.49,22,0.094026,9.4,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049747,928,Affluent,VN,MOBILE,209.93,14,0.172614,17.26,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0018934,444,Mass,VN,WEB,186.75,20,0.084232,8.42,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0047001,517,Digital_Native,MY,MOBILE,26.69,17,0.166934,16.69,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049798,627,Mass,MY,MOBILE,365.81,12,0.16947,16.95,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0016777,476,Digital_Native,TH,WEB,70.08,13,0.080612,8.06,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0039353,619,SME,TH,CARD,18.39,16,0.178209,17.82,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0034699,822,Mass,TH,MOBILE,43.1,13,0.200461,20.05,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004894,965,Mass,SG,WEB,55.85,13,0.252923,25.29,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0026602,421,Mass,VN,MOBILE,14.58,18,0.063441,6.34,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0017340,602,Mass,MY,MOBILE,519.06,8,0.200091,20.01,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028663,1299,SME,PH,MOBILE,35.81,8,0.109928,10.99,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0003413,1894,SME,TH,MOBILE,201.76,10,0.161946,16.19,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0020564,2204,Affluent,SG,WEB,193.29,13,0.098603,9.86,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0010276,947,Mass,VN,WEB,67.53,20,0.045813,4.58,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0041405,560,SME,MY,MOBILE,80.08,18,0.067678,6.77,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0016718,1473,Mass,PH,API,211.15,22,0.081011,8.1,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0032746,806,Mass,PH,CARD,82.11,19,0.164024,16.4,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0022901,112,Digital_Native,PH,MOBILE,44.65,15,0.312228,31.22,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0000502,1318,Mass,MY,CARD,353.11,18,0.298197,29.82,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0038253,2256,Digital_Native,VN,MOBILE,13.87,7,0.096386,9.64,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0040298,283,Mass,VN,MOBILE,16.7,12,0.114586,11.46,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0034447,678,Mass,ID,CARD,81.29,13,0.141559,14.16,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0006264,1120,Mass,VN,MOBILE,175.76,18,0.059628,5.96,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023007,729,Mass,SG,MOBILE,50.17,11,0.132045,13.2,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0009046,318,Mass,MY,MOBILE,53.58,12,0.068933,6.89,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028770,1316,Affluent,VN,MOBILE,100.9,8,0.071598,7.16,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0035463,1447,Affluent,MY,WEB,74.34,12,0.099094,9.91,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0014863,613,Mass,SG,MOBILE,41.5,8,0.077968,7.8,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0032905,782,Digital_Native,VN,WEB,71.82,14,0.100722,10.07,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0014092,843,Mass,SG,MOBILE,45.87,14,0.048189,4.82,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0030013,662,Affluent,ID,CARD,100.28,14,0.073017,7.3,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0013903,936,Mass,MY,CARD,21.74,13,0.075422,7.54,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028073,809,Mass,TH,MOBILE,57.64,11,0.045614,4.56,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0046519,1625,Affluent,MY,CARD,40.18,13,0.19441,19.44,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0024228,155,Digital_Native,PH,CARD,16.31,22,0.257463,25.75,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0009484,1264,Digital_Native,ID,WEB,201.87,13,0.320667,32.07,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004856,712,Mass,VN,MOBILE,55.52,17,0.256818,25.68,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049489,795,Mass,TH,MOBILE,183.13,10,0.105077,10.51,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0020334,2298,Digital_Native,VN,MOBILE,131.87,15,0.124912,12.49,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0008153,615,SME,VN,API,85.31,15,0.077707,7.77,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0004059,574,Mass,ID,MOBILE,101.76,3,0.090279,9.03,A,0.1,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0028876,783,Mass,MY,MOBILE,31.93,20,0.078134,7.81,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0049179,1198,Mass,MY,MOBILE,65.62,7,0.046017,4.6,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0011998,1020,Affluent,SG,WEB,232.08,15,0.070867,7.09,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0035491,1918,Digital_Native,VN,CARD,47.18,11,0.07835,7.83,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0009130,647,SME,SG,MOBILE,106.98,16,0.143628,14.36,D,0.29,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023795,1965,Affluent,PH,MOBILE,48.14,11,0.109778,10.98,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0042048,400,Mass,ID,CARD,135.63,17,0.105255,10.53,C,0.22,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0041323,523,Mass,TH,MOBILE,236.2,18,0.114771,11.48,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0023423,487,Mass,TH,MOBILE,37.81,17,0.18,18.0,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0038314,2619,Mass,VN,MOBILE,91.75,5,0.040624,4.06,B,0.16,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
C0039680,1453,Digital_Native,MY,MOBILE,25.59,14,0.199391,19.94,F_G,0.44,1,Synthetic,Synthetic,Seeded customer generator with frozen P3 distribution context,Controls testing only; P3 context is synthetic and non-causal
